GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1701570","2006","Randolph, IL","Illinois","170","Randolph","1570","0","0",32970
"G1701590","2006","Richland, IL","Illinois","170","Richland","1590","0","0",15687
"G1701610","2006","Rock Island, IL","Illinois","170","Rock Island","1610","0","0",146379
"G1701630","2006","St. Clair, IL","Illinois","170","St Clair","1630","0","0",260470
"G1701650","2006","Saline, IL","Illinois","170","Saline","1650","0","0",25973
"G1701670","2006","Sangamon, IL","Illinois","170","Sangamon","1670","0","0",193316
"G1701690","2006","Schuyler, IL","Illinois","170","Schuyler","1690","0","0",7010
"G1701710","2006","Scott, IL","Illinois","170","Scott","1710","0","0",5250
"G1701730","2006","Shelby, IL","Illinois","170","Shelby","1730","0","0",21881
"G1701750","2006","Stark, IL","Illinois","170","Stark","1750","0","0",6135
"G1701770","2006","Stephenson, IL","Illinois","170","Stephenson","1770","0","0",46926
"G1701790","2006","Tazewell, IL","Illinois","170","Tazewell","1790","0","0",129765
"G1701810","2006","Union, IL","Illinois","170","Union","1810","0","0",18156
"G1701830","2006","Vermilion, IL","Illinois","170","Vermilion","1830","0","0",81641
"G1701850","2006","Wabash, IL","Illinois","170","Wabash","1850","0","0",12271
"G1701870","2006","Warren, IL","Illinois","170","Warren","1870","0","0",17657
"G1701890","2006","Washington, IL","Illinois","170","Washington","1890","0","0",14831
"G1701910","2006","Wayne, IL","Illinois","170","Wayne","1910","0","0",16473
"G1701930","2006","White, IL","Illinois","170","White","1930","0","0",14809
"G1701950","2006","Whiteside, IL","Illinois","170","Whiteside","1950","0","0",59171
"G1701970","2006","Will, IL","Illinois","170","Will","1970","0","0",656190
"G1701990","2006","Williamson, IL","Illinois","170","Williamson","1990","0","0",63512
"G1702010","2006","Winnebago, IL","Illinois","170","Winnebago","2010","0","0",293103
"G1702030","2006","Woodford, IL","Illinois","170","Woodford","2030","0","0",37365
"G1800010","2006","Adams, IN","Indiana","180","Adams","0010","0","0",33732
"G1800030","2006","Allen, IN","Indiana","180","Allen","0030","0","0",345529
"G1800050","2006","Bartholomew, IN","Indiana","180","Bartholomew","0050","0","0",73889
"G1800070","2006","Benton, IN","Indiana","180","Benton","0070","0","0",8831
"G1800090","2006","Blackford, IN","Indiana","180","Blackford","0090","0","0",13267
"G1800110","2006","Boone, IN","Indiana","180","Boone","0110","0","0",52902
"G1800130","2006","Brown, IN","Indiana","180","Brown","0130","0","0",14813
"G1800150","2006","Carroll, IN","Indiana","180","Carroll","0150","0","0",19977
"G1800170","2006","Cass, IN","Indiana","180","Cass","0170","0","0",39296
"G1800190","2006","Clark, IN","Indiana","180","Clark","0190","0","0",103629
"G1800210","2006","Clay, IN","Indiana","180","Clay","0210","0","0",26747
"G1800230","2006","Clinton, IN","Indiana","180","Clinton","0230","0","0",33820
"G1800250","2006","Crawford, IN","Indiana","180","Crawford","0250","0","0",10899
"G1800270","2006","Daviess, IN","Indiana","180","Daviess","0270","0","0",29825
"G1800290","2006","Dearborn, IN","Indiana","180","Dearborn","0290","0","0",49095
"G1800310","2006","Decatur, IN","Indiana","180","Decatur","0310","0","0",24967
"G1800330","2006","DeKalb, IN","Indiana","180","DeKalb","0330","0","0",41467
"G1800350","2006","Delaware, IN","Indiana","180","Delaware","0350","0","0",115498
"G1800370","2006","Dubois, IN","Indiana","180","Dubois","0370","0","0",40965
"G1800390","2006","Elkhart, IN","Indiana","180","Elkhart","0390","0","0",196341
"G1800410","2006","Fayette, IN","Indiana","180","Fayette","0410","0","0",24363
"G1800430","2006","Floyd, IN","Indiana","180","Floyd","0430","0","0",72316
"G1800450","2006","Fountain, IN","Indiana","180","Fountain","0450","0","0",17220
"G1800470","2006","Franklin, IN","Indiana","180","Franklin","0470","0","0",23018
"G1800490","2006","Fulton, IN","Indiana","180","Fulton","0490","0","0",20244
"G1800510","2006","Gibson, IN","Indiana","180","Gibson","0510","0","0",32943
"G1800530","2006","Grant, IN","Indiana","180","Grant","0530","0","0",69441
"G1800550","2006","Greene, IN","Indiana","180","Greene","0550","0","0",32895
"G1800570","2006","Hamilton, IN","Indiana","180","Hamilton","0570","0","0",251611
"G1800590","2006","Hancock, IN","Indiana","180","Hancock","0590","0","0",64485
"G1800610","2006","Harrison, IN","Indiana","180","Harrison","0610","0","0",36614
"G1800630","2006","Hendricks, IN","Indiana","180","Hendricks","0630","0","0",129806
"G1800650","2006","Henry, IN","Indiana","180","Henry","0650","0","0",47430
"G1800670","2006","Howard, IN","Indiana","180","Howard","0670","0","0",83795
"G1800690","2006","Huntington, IN","Indiana","180","Huntington","0690","0","0",37859
"G1800710","2006","Jackson, IN","Indiana","180","Jackson","0710","0","0",41915
"G1800730","2006","Jasper, IN","Indiana","180","Jasper","0730","0","0",31811
"G1800750","2006","Jay, IN","Indiana","180","Jay","0750","0","0",21419
"G1800770","2006","Jefferson, IN","Indiana","180","Jefferson","0770","0","0",32552
"G1800790","2006","Jennings, IN","Indiana","180","Jennings","0790","0","0",27931
"G1800810","2006","Johnson, IN","Indiana","180","Johnson","0810","0","0",132575
"G1800830","2006","Knox, IN","Indiana","180","Knox","0830","0","0",38038
"G1800850","2006","Kosciusko, IN","Indiana","180","Kosciusko","0850","0","0",75730
"G1800870","2006","LaGrange, IN","Indiana","180","LaGrange","0870","0","0",36661
"G1800890","2006","Lake, IN","Indiana","180","Lake","0890","0","0",489269
"G1800910","2006","LaPorte, IN","Indiana","180","LaPorte","0910","0","0",109167
"G1800930","2006","Lawrence, IN","Indiana","180","Lawrence","0930","0","0",45866
"G1800950","2006","Madison, IN","Indiana","180","Madison","0950","0","0",131012
"G1800970","2006","Marion, IN","Indiana","180","Marion","0970","0","0",872069
"G1800990","2006","Marshall, IN","Indiana","180","Marshall","0990","0","0",46573
"G1801010","2006","Martin, IN","Indiana","180","Martin","1010","0","0",10135
"G1801030","2006","Miami, IN","Indiana","180","Miami","1030","0","0",36932
"G1801050","2006","Monroe, IN","Indiana","180","Monroe","1050","0","0",126348
"G1801070","2006","Montgomery, IN","Indiana","180","Montgomery","1070","0","0",37625
"G1801090","2006","Morgan, IN","Indiana","180","Morgan","1090","0","0",69526
"G1801110","2006","Newton, IN","Indiana","180","Newton","1110","0","0",13988
"G1801130","2006","Noble, IN","Indiana","180","Noble","1130","0","0",47408
"G1801150","2006","Ohio, IN","Indiana","180","Ohio","1150","0","0",5823
"G1801170","2006","Orange, IN","Indiana","180","Orange","1170","0","0",19470
"G1801190","2006","Owen, IN","Indiana","180","Owen","1190","0","0",22300
"G1801210","2006","Parke, IN","Indiana","180","Parke","1210","0","0",17137
"G1801230","2006","Perry, IN","Indiana","180","Perry","1230","0","0",18804
"G1801250","2006","Pike, IN","Indiana","180","Pike","1250","0","0",12619
"G1801270","2006","Porter, IN","Indiana","180","Porter","1270","0","0",158059
"G1801290","2006","Posey, IN","Indiana","180","Posey","1290","0","0",26340
"G1801310","2006","Pulaski, IN","Indiana","180","Pulaski","1310","0","0",13766
"G1801330","2006","Putnam, IN","Indiana","180","Putnam","1330","0","0",36852
"G1801350","2006","Randolph, IN","Indiana","180","Randolph","1350","0","0",26071
"G1801370","2006","Ripley, IN","Indiana","180","Ripley","1370","0","0",27387
"G1801390","2006","Rush, IN","Indiana","180","Rush","1390","0","0",17552
"G1801410","2006","St. Joseph, IN","Indiana","180","St Joseph","1410","0","0",265212
"G1801430","2006","Scott, IN","Indiana","180","Scott","1430","0","0",23631
"G1801450","2006","Shelby, IN","Indiana","180","Shelby","1450","0","0",43609
"G1801470","2006","Spencer, IN","Indiana","180","Spencer","1470","0","0",20279
"G1801490","2006","Starke, IN","Indiana","180","Starke","1490","0","0",23470
"G1801510","2006","Steuben, IN","Indiana","180","Steuben","1510","0","0",33502
"G1801530","2006","Sullivan, IN","Indiana","180","Sullivan","1530","0","0",21359
"G1801550","2006","Switzerland, IN","Indiana","180","Switzerland","1550","0","0",9610
"G1801570","2006","Tippecanoe, IN","Indiana","180","Tippecanoe","1570","0","0",159480
"G1801590","2006","Tipton, IN","Indiana","180","Tipton","1590","0","0",16118
"G1801610","2006","Union, IN","Indiana","180","Union","1610","0","0",7160
"G1801630","2006","Vanderburgh, IN","Indiana","180","Vanderburgh","1630","0","0",174274
"G1801650","2006","Vermillion, IN","Indiana","180","Vermillion","1650","0","0",16436
"G1801670","2006","Vigo, IN","Indiana","180","Vigo","1670","0","0",105390
"G1801690","2006","Wabash, IN","Indiana","180","Wabash","1690","0","0",33234
"G1801710","2006","Warren, IN","Indiana","180","Warren","1710","0","0",8581
"G1801730","2006","Warrick, IN","Indiana","180","Warrick","1730","0","0",56071
"G1801750","2006","Washington, IN","Indiana","180","Washington","1750","0","0",27808
"G1801770","2006","Wayne, IN","Indiana","180","Wayne","1770","0","0",68515
"G1801790","2006","Wells, IN","Indiana","180","Wells","1790","0","0",27851
"G1801810","2006","White, IN","Indiana","180","White","1810","0","0",23970
"G1801830","2006","Whitley, IN","Indiana","180","Whitley","1830","0","0",32305
"G1900010","2006","Adair, IA","Iowa","190","Adair","0010","0","0",7679
"G1900030","2006","Adams, IA","Iowa","190","Adams","0030","0","0",4137
"G1900050","2006","Allamakee, IA","Iowa","190","Allamakee","0050","0","0",14489
"G1900070","2006","Appanoose, IA","Iowa","190","Appanoose","0070","0","0",13182
"G1900090","2006","Audubon, IA","Iowa","190","Audubon","0090","0","0",6147
"G1900110","2006","Benton, IA","Iowa","190","Benton","0110","0","0",26564
"G1900130","2006","Black Hawk, IA","Iowa","190","Black Hawk","0130","0","0",127005
"G1900150","2006","Boone, IA","Iowa","190","Boone","0150","0","0",26314
"G1900170","2006","Bremer, IA","Iowa","190","Bremer","0170","0","0",23583
"G1900190","2006","Buchanan, IA","Iowa","190","Buchanan","0190","0","0",20844
"G1900210","2006","Buena Vista, IA","Iowa","190","Buena Vista","0210","0","0",19655
"G1900230","2006","Butler, IA","Iowa","190","Butler","0230","0","0",14662
"G1900250","2006","Calhoun, IA","Iowa","190","Calhoun","0250","0","0",10121
"G1900270","2006","Carroll, IA","Iowa","190","Carroll","0270","0","0",20838
"G1900290","2006","Cass, IA","Iowa","190","Cass","0290","0","0",13895
"G1900310","2006","Cedar, IA","Iowa","190","Cedar","0310","0","0",17981
"G1900330","2006","Cerro Gordo, IA","Iowa","190","Cerro Gordo","0330","0","0",44128
"G1900350","2006","Cherokee, IA","Iowa","190","Cherokee","0350","0","0",11823
"G1900370","2006","Chickasaw, IA","Iowa","190","Chickasaw","0370","0","0",12281
"G1900390","2006","Clarke, IA","Iowa","190","Clarke","0390","0","0",9061
"G1900410","2006","Clay, IA","Iowa","190","Clay","0410","0","0",16733
"G1900430","2006","Clayton, IA","Iowa","190","Clayton","0430","0","0",17775
"G1900450","2006","Clinton, IA","Iowa","190","Clinton","0450","0","0",49183
"G1900470","2006","Crawford, IA","Iowa","190","Crawford","0470","0","0",16482
"G1900490","2006","Dallas, IA","Iowa","190","Dallas","0490","0","0",54612
"G1900510","2006","Davis, IA","Iowa","190","Davis","0510","0","0",8531
"G1900530","2006","Decatur, IA","Iowa","190","Decatur","0530","0","0",8402
"G1900550","2006","Delaware, IA","Iowa","190","Delaware","0550","0","0",17511
"G1900570","2006","Des Moines, IA","Iowa","190","Des Moines","0570","0","0",40459
"G1900590","2006","Dickinson, IA","Iowa","190","Dickinson","0590","0","0",16668
"G1900610","2006","Dubuque, IA","Iowa","190","Dubuque","0610","0","0",91398
"G1900630","2006","Emmet, IA","Iowa","190","Emmet","0630","0","0",10417
"G1900650","2006","Fayette, IA","Iowa","190","Fayette","0650","0","0",20701
"G1900670","2006","Floyd, IA","Iowa","190","Floyd","0670","0","0",16339
"G1900690","2006","Franklin, IA","Iowa","190","Franklin","0690","0","0",10497
"G1900710","2006","Fremont, IA","Iowa","190","Fremont","0710","0","0",7565
"G1900730","2006","Greene, IA","Iowa","190","Greene","0730","0","0",9569
"G1900750","2006","Grundy, IA","Iowa","190","Grundy","0750","0","0",12237
"G1900770","2006","Guthrie, IA","Iowa","190","Guthrie","0770","0","0",11066
"G1900790","2006","Hamilton, IA","Iowa","190","Hamilton","0790","0","0",15762
"G1900810","2006","Hancock, IA","Iowa","190","Hancock","0810","0","0",11546
"G1900830","2006","Hardin, IA","Iowa","190","Hardin","0830","0","0",17616
"G1900850","2006","Harrison, IA","Iowa","190","Harrison","0850","0","0",15507
"G1900870","2006","Henry, IA","Iowa","190","Henry","0870","0","0",20101
"G1900890","2006","Howard, IA","Iowa","190","Howard","0890","0","0",9540
"G1900910","2006","Humboldt, IA","Iowa","190","Humboldt","0910","0","0",9732
"G1900930","2006","Ida, IA","Iowa","190","Ida","0930","0","0",6989
"G1900950","2006","Iowa, IA","Iowa","190","Iowa","0950","0","0",15957
"G1900970","2006","Jackson, IA","Iowa","190","Jackson","0970","0","0",20058
"G1900990","2006","Jasper, IA","Iowa","190","Jasper","0990","0","0",36816
"G1901010","2006","Jefferson, IA","Iowa","190","Jefferson","1010","0","0",15501
"G1901030","2006","Johnson, IA","Iowa","190","Johnson","1030","0","0",123126
"G1901050","2006","Jones, IA","Iowa","190","Jones","1050","0","0",20331
"G1901070","2006","Keokuk, IA","Iowa","190","Keokuk","1070","0","0",10774
"G1901090","2006","Kossuth, IA","Iowa","190","Kossuth","1090","0","0",15710
"G1901110","2006","Lee, IA","Iowa","190","Lee","1110","0","0",35877
"G1901130","2006","Linn, IA","Iowa","190","Linn","1130","0","0",202488
"G1901150","2006","Louisa, IA","Iowa","190","Louisa","1150","0","0",11766
"G1901170","2006","Lucas, IA","Iowa","190","Lucas","1170","0","0",9460
"G1901190","2006","Lyon, IA","Iowa","190","Lyon","1190","0","0",11366
"G1901210","2006","Madison, IA","Iowa","190","Madison","1210","0","0",15194
"G1901230","2006","Mahaska, IA","Iowa","190","Mahaska","1230","0","0",22153
"G1901250","2006","Marion, IA","Iowa","190","Marion","1250","0","0",32728
"G1901270","2006","Marshall, IA","Iowa","190","Marshall","1270","0","0",38934
"G1901290","2006","Mills, IA","Iowa","190","Mills","1290","0","0",15117
"G1901310","2006","Mitchell, IA","Iowa","190","Mitchell","1310","0","0",10781
"G1901330","2006","Monona, IA","Iowa","190","Monona","1330","0","0",9181
"G1901350","2006","Monroe, IA","Iowa","190","Monroe","1350","0","0",7644
"G1901370","2006","Montgomery, IA","Iowa","190","Montgomery","1370","0","0",11137
"G1901390","2006","Muscatine, IA","Iowa","190","Muscatine","1390","0","0",42190
"G1901410","2006","O'Brien, IA","Iowa","190","O Brien","1410","0","0",14184
"G1901430","2006","Osceola, IA","Iowa","190","Osceola","1430","0","0",6581
"G1901450","2006","Page, IA","Iowa","190","Page","1450","0","0",16046
"G1901470","2006","Palo Alto, IA","Iowa","190","Palo Alto","1470","0","0",9455
"G1901490","2006","Plymouth, IA","Iowa","190","Plymouth","1490","0","0",24485
"G1901510","2006","Pocahontas, IA","Iowa","190","Pocahontas","1510","0","0",7685
"G1901530","2006","Polk, IA","Iowa","190","Polk","1530","0","0",410089
"G1901550","2006","Pottawattamie, IA","Iowa","190","Pottawattamie","1550","0","0",89284
"G1901570","2006","Poweshiek, IA","Iowa","190","Poweshiek","1570","0","0",18670
"G1901590","2006","Ringgold, IA","Iowa","190","Ringgold","1590","0","0",5142
"G1901610","2006","Sac, IA","Iowa","190","Sac","1610","0","0",10528
"G1901630","2006","Scott, IA","Iowa","190","Scott","1630","0","0",161476
"G1901650","2006","Shelby, IA","Iowa","190","Shelby","1650","0","0",12305
"G1901670","2006","Sioux, IA","Iowa","190","Sioux","1670","0","0",32118
"G1901690","2006","Story, IA","Iowa","190","Story","1690","0","0",83505
"G1901710","2006","Tama, IA","Iowa","190","Tama","1710","0","0",17828
"G1901730","2006","Taylor, IA","Iowa","190","Taylor","1730","0","0",6512
"G1901750","2006","Union, IA","Iowa","190","Union","1750","0","0",12059
"G1901770","2006","Van Buren, IA","Iowa","190","Van Buren","1770","0","0",7663
"G1901790","2006","Wapello, IA","Iowa","190","Wapello","1790","0","0",35718
"G1901810","2006","Warren, IA","Iowa","190","Warren","1810","0","0",43698
"G1901830","2006","Washington, IA","Iowa","190","Washington","1830","0","0",21162
"G1901850","2006","Wayne, IA","Iowa","190","Wayne","1850","0","0",6374
"G1901870","2006","Webster, IA","Iowa","190","Webster","1870","0","0",38635
"G1901890","2006","Winnebago, IA","Iowa","190","Winnebago","1890","0","0",11011
"G1901910","2006","Winneshiek, IA","Iowa","190","Winneshiek","1910","0","0",20847
"G1901930","2006","Woodbury, IA","Iowa","190","Woodbury","1930","0","0",101796
"G1901950","2006","Worth, IA","Iowa","190","Worth","1950","0","0",7653
"G1901970","2006","Wright, IA","Iowa","190","Wright","1970","0","0",13145
"G2000010","2006","Allen, KS","Kansas","200","Allen","0010","0","0",13531
"G2000030","2006","Anderson, KS","Kansas","200","Anderson","0030","0","0",7889
"G2000050","2006","Atchison, KS","Kansas","200","Atchison","0050","0","0",16614
"G2000070","2006","Barber, KS","Kansas","200","Barber","0070","0","0",4844
"G2000090","2006","Barton, KS","Kansas","200","Barton","0090","0","0",27769
"G2000110","2006","Bourbon, KS","Kansas","200","Bourbon","0110","0","0",14804
"G2000130","2006","Brown, KS","Kansas","200","Brown","0130","0","0",10102
"G2000150","2006","Butler, KS","Kansas","200","Butler","0150","0","0",62376
"G2000170","2006","Chase, KS","Kansas","200","Chase","0170","0","0",2965
"G2000190","2006","Chautauqua, KS","Kansas","200","Chautauqua","0190","0","0",3862
"G2000210","2006","Cherokee, KS","Kansas","200","Cherokee","0210","0","0",21371
"G2000230","2006","Cheyenne, KS","Kansas","200","Cheyenne","0230","0","0",2827
"G2000250","2006","Clark, KS","Kansas","200","Clark","0250","0","0",2142
"G2000270","2006","Clay, KS","Kansas","200","Clay","0270","0","0",8586
"G2000290","2006","Cloud, KS","Kansas","200","Cloud","0290","0","0",9431
"G2000310","2006","Coffey, KS","Kansas","200","Coffey","0310","0","0",8538
"G2000330","2006","Comanche, KS","Kansas","200","Comanche","0330","0","0",1855
"G2000350","2006","Cowley, KS","Kansas","200","Cowley","0350","0","0",34160
"G2000370","2006","Crawford, KS","Kansas","200","Crawford","0370","0","0",38627
"G2000390","2006","Decatur, KS","Kansas","200","Decatur","0390","0","0",3022
"G2000410","2006","Dickinson, KS","Kansas","200","Dickinson","0410","0","0",18965
"G2000430","2006","Doniphan, KS","Kansas","200","Doniphan","0430","0","0",7733
"G2000450","2006","Douglas, KS","Kansas","200","Douglas","0450","0","0",112559
"G2000470","2006","Edwards, KS","Kansas","200","Edwards","0470","0","0",3132
"G2000490","2006","Elk, KS","Kansas","200","Elk","0490","0","0",3032
"G2000510","2006","Ellis, KS","Kansas","200","Ellis","0510","0","0",27314
"G2000530","2006","Ellsworth, KS","Kansas","200","Ellsworth","0530","0","0",6281
"G2000550","2006","Finney, KS","Kansas","200","Finney","0550","0","0",40676
"G2000570","2006","Ford, KS","Kansas","200","Ford","0570","0","0",32751
"G2000590","2006","Franklin, KS","Kansas","200","Franklin","0590","0","0",26294
"G2000610","2006","Geary, KS","Kansas","200","Geary","0610","0","0",29011
"G2000630","2006","Gove, KS","Kansas","200","Gove","0630","0","0",2706
"G2000650","2006","Graham, KS","Kansas","200","Graham","0650","0","0",2641
"G2000670","2006","Grant, KS","Kansas","200","Grant","0670","0","0",7464
"G2000690","2006","Gray, KS","Kansas","200","Gray","0690","0","0",5735
"G2000710","2006","Greeley, KS","Kansas","200","Greeley","0710","0","0",1279
"G2000730","2006","Greenwood, KS","Kansas","200","Greenwood","0730","0","0",6981
"G2000750","2006","Hamilton, KS","Kansas","200","Hamilton","0750","0","0",2573
"G2000770","2006","Harper, KS","Kansas","200","Harper","0770","0","0",5862
"G2000790","2006","Harvey, KS","Kansas","200","Harvey","0790","0","0",33307
"G2000810","2006","Haskell, KS","Kansas","200","Haskell","0810","0","0",4011
"G2000830","2006","Hodgeman, KS","Kansas","200","Hodgeman","0830","0","0",2014
"G2000850","2006","Jackson, KS","Kansas","200","Jackson","0850","0","0",13347
"G2000870","2006","Jefferson, KS","Kansas","200","Jefferson","0870","0","0",18429
"G2000890","2006","Jewell, KS","Kansas","200","Jewell","0890","0","0",3247
"G2000910","2006","Johnson, KS","Kansas","200","Johnson","0910","0","0",515275
"G2000930","2006","Kearny, KS","Kansas","200","Kearny","0930","0","0",4214
"G2000950","2006","Kingman, KS","Kansas","200","Kingman","0950","0","0",7923
"G2000970","2006","Kiowa, KS","Kansas","200","Kiowa","0970","0","0",2945
"G2000990","2006","Labette, KS","Kansas","200","Labette","0990","0","0",21957
"G2001010","2006","Lane, KS","Kansas","200","Lane","1010","0","0",1758
"G2001030","2006","Leavenworth, KS","Kansas","200","Leavenworth","1030","0","0",72530
"G2001050","2006","Lincoln, KS","Kansas","200","Lincoln","1050","0","0",3276
"G2001070","2006","Linn, KS","Kansas","200","Linn","1070","0","0",9860
"G2001090","2006","Logan, KS","Kansas","200","Logan","1090","0","0",2663
"G2001110","2006","Lyon, KS","Kansas","200","Lyon","1110","0","0",35615
"G2001130","2006","McPherson, KS","Kansas","200","McPherson","1130","0","0",29032
"G2001150","2006","Marion, KS","Kansas","200","Marion","1150","0","0",12378
"G2001170","2006","Marshall, KS","Kansas","200","Marshall","1170","0","0",10172
"G2001190","2006","Meade, KS","Kansas","200","Meade","1190","0","0",4413
"G2001210","2006","Miami, KS","Kansas","200","Miami","1210","0","0",30244
"G2001230","2006","Mitchell, KS","Kansas","200","Mitchell","1230","0","0",6316
"G2001250","2006","Montgomery, KS","Kansas","200","Montgomery","1250","0","0",34314
"G2001270","2006","Morris, KS","Kansas","200","Morris","1270","0","0",5907
"G2001290","2006","Morton, KS","Kansas","200","Morton","1290","0","0",3100
"G2001310","2006","Nemaha, KS","Kansas","200","Nemaha","1310","0","0",10186
"G2001330","2006","Neosho, KS","Kansas","200","Neosho","1330","0","0",16141
"G2001350","2006","Ness, KS","Kansas","200","Ness","1350","0","0",2995
"G2001370","2006","Norton, KS","Kansas","200","Norton","1370","0","0",5510
"G2001390","2006","Osage, KS","Kansas","200","Osage","1390","0","0",16605
"G2001410","2006","Osborne, KS","Kansas","200","Osborne","1410","0","0",3943
"G2001430","2006","Ottawa, KS","Kansas","200","Ottawa","1430","0","0",5978
"G2001450","2006","Pawnee, KS","Kansas","200","Pawnee","1450","0","0",6469
"G2001470","2006","Phillips, KS","Kansas","200","Phillips","1470","0","0",5363
"G2001490","2006","Pottawatomie, KS","Kansas","200","Pottawatomie","1490","0","0",18887
"G2001510","2006","Pratt, KS","Kansas","200","Pratt","1510","0","0",9426
"G2001530","2006","Rawlins, KS","Kansas","200","Rawlins","1530","0","0",2571
"G2001550","2006","Reno, KS","Kansas","200","Reno","1550","0","0",63284
"G2001570","2006","Republic, KS","Kansas","200","Republic","1570","0","0",4967
"G2001590","2006","Rice, KS","Kansas","200","Rice","1590","0","0",10189
"G2001610","2006","Riley, KS","Kansas","200","Riley","1610","0","0",69048
"G2001630","2006","Rooks, KS","Kansas","200","Rooks","1630","0","0",5210
"G2001650","2006","Rush, KS","Kansas","200","Rush","1650","0","0",3226
"G2001670","2006","Russell, KS","Kansas","200","Russell","1670","0","0",6712
"G2001690","2006","Saline, KS","Kansas","200","Saline","1690","0","0",54113
"G2001710","2006","Scott, KS","Kansas","200","Scott","1710","0","0",4587
"G2001730","2006","Sedgwick, KS","Kansas","200","Sedgwick","1730","0","0",468235
"G2001750","2006","Seward, KS","Kansas","200","Seward","1750","0","0",22612
"G2001770","2006","Shawnee, KS","Kansas","200","Shawnee","1770","0","0",172206
"G2001790","2006","Sheridan, KS","Kansas","200","Sheridan","1790","0","0",2500
"G2001810","2006","Sherman, KS","Kansas","200","Sherman","1810","0","0",5908
"G2001830","2006","Smith, KS","Kansas","200","Smith","1830","0","0",4005
"G2001850","2006","Stafford, KS","Kansas","200","Stafford","1850","0","0",4365
"G2001870","2006","Stanton, KS","Kansas","200","Stanton","1870","0","0",2177
"G2001890","2006","Stevens, KS","Kansas","200","Stevens","1890","0","0",5151
"G2001910","2006","Sumner, KS","Kansas","200","Sumner","1910","0","0",24102
"G2001930","2006","Thomas, KS","Kansas","200","Thomas","1930","0","0",7424
"G2001950","2006","Trego, KS","Kansas","200","Trego","1950","0","0",2946
"G2001970","2006","Wabaunsee, KS","Kansas","200","Wabaunsee","1970","0","0",6714
"G2001990","2006","Wallace, KS","Kansas","200","Wallace","1990","0","0",1489
"G2002010","2006","Washington, KS","Kansas","200","Washington","2010","0","0",5910
"G2002030","2006","Wichita, KS","Kansas","200","Wichita","2030","0","0",2235
"G2002050","2006","Wilson, KS","Kansas","200","Wilson","2050","0","0",9736
"G2002070","2006","Woodson, KS","Kansas","200","Woodson","2070","0","0",3385
"G2002090","2006","Wyandotte, KS","Kansas","200","Wyandotte","2090","0","0",153206
"G2100010","2006","Adair, KY","Kentucky","210","Adair","0010","0","0",17725
"G2100030","2006","Allen, KY","Kentucky","210","Allen","0030","0","0",18678
"G2100050","2006","Anderson, KY","Kentucky","210","Anderson","0050","0","0",20742
"G2100070","2006","Ballard, KY","Kentucky","210","Ballard","0070","0","0",8208
"G2100090","2006","Barren, KY","Kentucky","210","Barren","0090","0","0",40526
"G2100110","2006","Bath, KY","Kentucky","210","Bath","0110","0","0",11635
"G2100130","2006","Bell, KY","Kentucky","210","Bell","0130","0","0",29107
"G2100150","2006","Boone, KY","Kentucky","210","Boone","0150","0","0",108967
"G2100170","2006","Bourbon, KY","Kentucky","210","Bourbon","0170","0","0",19621
"G2100190","2006","Boyd, KY","Kentucky","210","Boyd","0190","0","0",48677
"G2100210","2006","Boyle, KY","Kentucky","210","Boyle","0210","0","0",28429
"G2100230","2006","Bracken, KY","Kentucky","210","Bracken","0230","0","0",8554
"G2100250","2006","Breathitt, KY","Kentucky","210","Breathitt","0250","0","0",15705
"G2100270","2006","Breckinridge, KY","Kentucky","210","Breckinridge","0270","0","0",18960
"G2100290","2006","Bullitt, KY","Kentucky","210","Bullitt","0290","0","0",72458
"G2100310","2006","Butler, KY","Kentucky","210","Butler","0310","0","0",13315
"G2100330","2006","Caldwell, KY","Kentucky","210","Caldwell","0330","0","0",12747
"G2100350","2006","Calloway, KY","Kentucky","210","Calloway","0350","0","0",35949
"G2100370","2006","Campbell, KY","Kentucky","210","Campbell","0370","0","0",86738
"G2100390","2006","Carlisle, KY","Kentucky","210","Carlisle","0390","0","0",5249
"G2100410","2006","Carroll, KY","Kentucky","210","Carroll","0410","0","0",10416
"G2100430","2006","Carter, KY","Kentucky","210","Carter","0430","0","0",27443
"G2100450","2006","Casey, KY","Kentucky","210","Casey","0450","0","0",16084
"G2100470","2006","Christian, KY","Kentucky","210","Christian","0470","0","0",78459
"G2100490","2006","Clark, KY","Kentucky","210","Clark","0490","0","0",35051
"G2100510","2006","Clay, KY","Kentucky","210","Clay","0510","0","0",23789
"G2100530","2006","Clinton, KY","Kentucky","210","Clinton","0530","0","0",9451
"G2100550","2006","Crittenden, KY","Kentucky","210","Crittenden","0550","0","0",9127
"G2100570","2006","Cumberland, KY","Kentucky","210","Cumberland","0570","0","0",6951
"G2100590","2006","Daviess, KY","Kentucky","210","Daviess","0590","0","0",93029
"G2100610","2006","Edmonson, KY","Kentucky","210","Edmonson","0610","0","0",11869
"G2100630","2006","Elliott, KY","Kentucky","210","Elliott","0630","0","0",7087
"G2100650","2006","Estill, KY","Kentucky","210","Estill","0650","0","0",14921
"G2100670","2006","Fayette, KY","Kentucky","210","Fayette","0670","0","0",275199
"G2100690","2006","Fleming, KY","Kentucky","210","Fleming","0690","0","0",14466
"G2100710","2006","Floyd, KY","Kentucky","210","Floyd","0710","0","0",41955
"G2100730","2006","Franklin, KY","Kentucky","210","Franklin","0730","0","0",48385
