GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1700010","2005","Adams, IL","Illinois","170","Adams","0010","0","0",66969
"G1700030","2005","Alexander, IL","Illinois","170","Alexander","0030","0","0",8815
"G1700050","2005","Bond, IL","Illinois","170","Bond","0050","0","0",17932
"G1700070","2005","Boone, IL","Illinois","170","Boone","0070","0","0",49649
"G1700090","2005","Brown, IL","Illinois","170","Brown","0090","0","0",6694
"G1700110","2005","Bureau, IL","Illinois","170","Bureau","0110","0","0",34819
"G1700130","2005","Calhoun, IL","Illinois","170","Calhoun","0130","0","0",5126
"G1700150","2005","Carroll, IL","Illinois","170","Carroll","0150","0","0",16033
"G1700170","2005","Cass, IL","Illinois","170","Cass","0170","0","0",13683
"G1700190","2005","Champaign, IL","Illinois","170","Champaign","0190","0","0",186723
"G1700210","2005","Christian, IL","Illinois","170","Christian","0210","0","0",34852
"G1700230","2005","Clark, IL","Illinois","170","Clark","0230","0","0",16852
"G1700250","2005","Clay, IL","Illinois","170","Clay","0250","0","0",14074
"G1700270","2005","Clinton, IL","Illinois","170","Clinton","0270","0","0",36020
"G1700290","2005","Coles, IL","Illinois","170","Coles","0290","0","0",51248
"G1700310","2005","Cook, IL","Illinois","170","Cook","0310","0","0",5299071
"G1700330","2005","Crawford, IL","Illinois","170","Crawford","0330","0","0",19793
"G1700350","2005","Cumberland, IL","Illinois","170","Cumberland","0350","0","0",10861
"G1700370","2005","DeKalb, IL","Illinois","170","DeKalb","0370","0","0",98704
"G1700390","2005","De Witt, IL","Illinois","170","De Witt","0390","0","0",16420
"G1700410","2005","Douglas, IL","Illinois","170","Douglas","0410","0","0",19703
"G1700430","2005","DuPage, IL","Illinois","170","DuPage","0430","0","0",927309
"G1700450","2005","Edgar, IL","Illinois","170","Edgar","0450","0","0",19001
"G1700470","2005","Edwards, IL","Illinois","170","Edwards","0470","0","0",6656
"G1700490","2005","Effingham, IL","Illinois","170","Effingham","0490","0","0",34430
"G1700510","2005","Fayette, IL","Illinois","170","Fayette","0510","0","0",21529
"G1700530","2005","Ford, IL","Illinois","170","Ford","0530","0","0",13996
"G1700550","2005","Franklin, IL","Illinois","170","Franklin","0550","0","0",39430
"G1700570","2005","Fulton, IL","Illinois","170","Fulton","0570","0","0",37156
"G1700590","2005","Gallatin, IL","Illinois","170","Gallatin","0590","0","0",6087
"G1700610","2005","Greene, IL","Illinois","170","Greene","0610","0","0",14271
"G1700630","2005","Grundy, IL","Illinois","170","Grundy","0630","0","0",43497
"G1700650","2005","Hamilton, IL","Illinois","170","Hamilton","0650","0","0",8292
"G1700670","2005","Hancock, IL","Illinois","170","Hancock","0670","0","0",19073
"G1700690","2005","Hardin, IL","Illinois","170","Hardin","0690","0","0",4614
"G1700710","2005","Henderson, IL","Illinois","170","Henderson","0710","0","0",7792
"G1700730","2005","Henry, IL","Illinois","170","Henry","0730","0","0",49899
"G1700750","2005","Iroquois, IL","Illinois","170","Iroquois","0750","0","0",30404
"G1700770","2005","Jackson, IL","Illinois","170","Jackson","0770","0","0",59065
"G1700790","2005","Jasper, IL","Illinois","170","Jasper","0790","0","0",9802
"G1700810","2005","Jefferson, IL","Illinois","170","Jefferson","0810","0","0",40137
"G1700830","2005","Jersey, IL","Illinois","170","Jersey","0830","0","0",22201
"G1700850","2005","Jo Daviess, IL","Illinois","170","Jo Daviess","0850","0","0",22311
"G1700870","2005","Johnson, IL","Illinois","170","Johnson","0870","0","0",12914
"G1700890","2005","Kane, IL","Illinois","170","Kane","0890","0","0",478713
"G1700910","2005","Kankakee, IL","Illinois","170","Kankakee","0910","0","0",107901
"G1700930","2005","Kendall, IL","Illinois","170","Kendall","0930","0","0",79059
"G1700950","2005","Knox, IL","Illinois","170","Knox","0950","0","0",52772
"G1700970","2005","Lake, IL","Illinois","170","Lake","0970","0","0",696689
"G1700990","2005","LaSalle, IL","Illinois","170","La Salle","0990","0","0",111638
"G1701010","2005","Lawrence, IL","Illinois","170","Lawrence","1010","0","0",15892
"G1701030","2005","Lee, IL","Illinois","170","Lee","1030","0","0",35312
"G1701050","2005","Livingston, IL","Illinois","170","Livingston","1050","0","0",38678
"G1701070","2005","Logan, IL","Illinois","170","Logan","1070","0","0",30374
"G1701090","2005","McDonough, IL","Illinois","170","McDonough","1090","0","0",32080
"G1701110","2005","McHenry, IL","Illinois","170","McHenry","1110","0","0",302621
"G1701130","2005","McLean, IL","Illinois","170","McLean","1130","0","0",159814
"G1701150","2005","Macon, IL","Illinois","170","Macon","1150","0","0",109511
"G1701170","2005","Macoupin, IL","Illinois","170","Macoupin","1170","0","0",48451
"G1701190","2005","Madison, IL","Illinois","170","Madison","1190","0","0",264910
"G1701210","2005","Marion, IL","Illinois","170","Marion","1210","0","0",39733
"G1701230","2005","Marshall, IL","Illinois","170","Marshall","1230","0","0",12947
"G1701250","2005","Mason, IL","Illinois","170","Mason","1250","0","0",15465
"G1701270","2005","Massac, IL","Illinois","170","Massac","1270","0","0",15234
"G1701290","2005","Menard, IL","Illinois","170","Menard","1290","0","0",12413
"G1701310","2005","Mercer, IL","Illinois","170","Mercer","1310","0","0",16585
"G1701330","2005","Monroe, IL","Illinois","170","Monroe","1330","0","0",31304
"G1701350","2005","Montgomery, IL","Illinois","170","Montgomery","1350","0","0",29968
"G1701370","2005","Morgan, IL","Illinois","170","Morgan","1370","0","0",35525
"G1701390","2005","Moultrie, IL","Illinois","170","Moultrie","1390","0","0",14354
"G1701410","2005","Ogle, IL","Illinois","170","Ogle","1410","0","0",53975
"G1701430","2005","Peoria, IL","Illinois","170","Peoria","1430","0","0",181979
"G1701450","2005","Perry, IL","Illinois","170","Perry","1450","0","0",22658
"G1701470","2005","Piatt, IL","Illinois","170","Piatt","1470","0","0",16507
"G1701490","2005","Pike, IL","Illinois","170","Pike","1490","0","0",16850
"G1701510","2005","Pope, IL","Illinois","170","Pope","1510","0","0",4172
"G1701530","2005","Pulaski, IL","Illinois","170","Pulaski","1530","0","0",6673
"G1701550","2005","Putnam, IL","Illinois","170","Putnam","1550","0","0",5985
"G1701570","2005","Randolph, IL","Illinois","170","Randolph","1570","0","0",32998
"G1701590","2005","Richland, IL","Illinois","170","Richland","1590","0","0",15725
"G1701610","2005","Rock Island, IL","Illinois","170","Rock Island","1610","0","0",146677
"G1701630","2005","St. Clair, IL","Illinois","170","St Clair","1630","0","0",258805
"G1701650","2005","Saline, IL","Illinois","170","Saline","1650","0","0",25986
"G1701670","2005","Sangamon, IL","Illinois","170","Sangamon","1670","0","0",192726
"G1701690","2005","Schuyler, IL","Illinois","170","Schuyler","1690","0","0",7072
"G1701710","2005","Scott, IL","Illinois","170","Scott","1710","0","0",5339
"G1701730","2005","Shelby, IL","Illinois","170","Shelby","1730","0","0",22057
"G1701750","2005","Stark, IL","Illinois","170","Stark","1750","0","0",6101
"G1701770","2005","Stephenson, IL","Illinois","170","Stephenson","1770","0","0",47382
"G1701790","2005","Tazewell, IL","Illinois","170","Tazewell","1790","0","0",129218
"G1701810","2005","Union, IL","Illinois","170","Union","1810","0","0",18139
"G1701830","2005","Vermilion, IL","Illinois","170","Vermilion","1830","0","0",81814
"G1701850","2005","Wabash, IL","Illinois","170","Wabash","1850","0","0",12428
"G1701870","2005","Warren, IL","Illinois","170","Warren","1870","0","0",17529
"G1701890","2005","Washington, IL","Illinois","170","Washington","1890","0","0",14839
"G1701910","2005","Wayne, IL","Illinois","170","Wayne","1910","0","0",16665
"G1701930","2005","White, IL","Illinois","170","White","1930","0","0",14997
"G1701950","2005","Whiteside, IL","Illinois","170","Whiteside","1950","0","0",59262
"G1701970","2005","Will, IL","Illinois","170","Will","1970","0","0",632558
"G1701990","2005","Williamson, IL","Illinois","170","Williamson","1990","0","0",63470
"G1702010","2005","Winnebago, IL","Illinois","170","Winnebago","2010","0","0",290067
"G1702030","2005","Woodford, IL","Illinois","170","Woodford","2030","0","0",37047
"G1800010","2005","Adams, IN","Indiana","180","Adams","0010","0","0",33710
"G1800030","2005","Allen, IN","Indiana","180","Allen","0030","0","0",343112
"G1800050","2005","Bartholomew, IN","Indiana","180","Bartholomew","0050","0","0",73211
"G1800070","2005","Benton, IN","Indiana","180","Benton","0070","0","0",8854
"G1800090","2005","Blackford, IN","Indiana","180","Blackford","0090","0","0",13520
"G1800110","2005","Boone, IN","Indiana","180","Boone","0110","0","0",51439
"G1800130","2005","Brown, IN","Indiana","180","Brown","0130","0","0",14906
"G1800150","2005","Carroll, IN","Indiana","180","Carroll","0150","0","0",20078
"G1800170","2005","Cass, IN","Indiana","180","Cass","0170","0","0",39796
"G1800190","2005","Clark, IN","Indiana","180","Clark","0190","0","0",101507
"G1800210","2005","Clay, IN","Indiana","180","Clay","0210","0","0",26850
"G1800230","2005","Clinton, IN","Indiana","180","Clinton","0230","0","0",33680
"G1800250","2005","Crawford, IN","Indiana","180","Crawford","0250","0","0",10956
"G1800270","2005","Daviess, IN","Indiana","180","Daviess","0270","0","0",30058
"G1800290","2005","Dearborn, IN","Indiana","180","Dearborn","0290","0","0",48658
"G1800310","2005","Decatur, IN","Indiana","180","Decatur","0310","0","0",25060
"G1800330","2005","DeKalb, IN","Indiana","180","DeKalb","0330","0","0",41420
"G1800350","2005","Delaware, IN","Indiana","180","Delaware","0350","0","0",116719
"G1800370","2005","Dubois, IN","Indiana","180","Dubois","0370","0","0",40764
"G1800390","2005","Elkhart, IN","Indiana","180","Elkhart","0390","0","0",193554
"G1800410","2005","Fayette, IN","Indiana","180","Fayette","0410","0","0",24603
"G1800430","2005","Floyd, IN","Indiana","180","Floyd","0430","0","0",71830
"G1800450","2005","Fountain, IN","Indiana","180","Fountain","0450","0","0",17230
"G1800470","2005","Franklin, IN","Indiana","180","Franklin","0470","0","0",22952
"G1800490","2005","Fulton, IN","Indiana","180","Fulton","0490","0","0",20280
"G1800510","2005","Gibson, IN","Indiana","180","Gibson","0510","0","0",32943
"G1800530","2005","Grant, IN","Indiana","180","Grant","0530","0","0",70061
"G1800550","2005","Greene, IN","Indiana","180","Greene","0550","0","0",33061
"G1800570","2005","Hamilton, IN","Indiana","180","Hamilton","0570","0","0",241979
"G1800590","2005","Hancock, IN","Indiana","180","Hancock","0590","0","0",62451
"G1800610","2005","Harrison, IN","Indiana","180","Harrison","0610","0","0",36461
"G1800630","2005","Hendricks, IN","Indiana","180","Hendricks","0630","0","0",126482
"G1800650","2005","Henry, IN","Indiana","180","Henry","0650","0","0",47319
"G1800670","2005","Howard, IN","Indiana","180","Howard","0670","0","0",84394
"G1800690","2005","Huntington, IN","Indiana","180","Huntington","0690","0","0",38006
"G1800710","2005","Jackson, IN","Indiana","180","Jackson","0710","0","0",41934
"G1800730","2005","Jasper, IN","Indiana","180","Jasper","0730","0","0",31305
"G1800750","2005","Jay, IN","Indiana","180","Jay","0750","0","0",21410
"G1800770","2005","Jefferson, IN","Indiana","180","Jefferson","0770","0","0",32426
"G1800790","2005","Jennings, IN","Indiana","180","Jennings","0790","0","0",28076
"G1800810","2005","Johnson, IN","Indiana","180","Johnson","0810","0","0",129229
"G1800830","2005","Knox, IN","Indiana","180","Knox","0830","0","0",38143
"G1800850","2005","Kosciusko, IN","Indiana","180","Kosciusko","0850","0","0",75462
"G1800870","2005","LaGrange, IN","Indiana","180","LaGrange","0870","0","0",36347
"G1800890","2005","Lake, IN","Indiana","180","Lake","0890","0","0",488251
"G1800910","2005","LaPorte, IN","Indiana","180","LaPorte","0910","0","0",109255
"G1800930","2005","Lawrence, IN","Indiana","180","Lawrence","0930","0","0",45982
"G1800950","2005","Madison, IN","Indiana","180","Madison","0950","0","0",130748
"G1800970","2005","Marion, IN","Indiana","180","Marion","0970","0","0",868735
"G1800990","2005","Marshall, IN","Indiana","180","Marshall","0990","0","0",46384
"G1801010","2005","Martin, IN","Indiana","180","Martin","1010","0","0",10163
"G1801030","2005","Miami, IN","Indiana","180","Miami","1030","0","0",36812
"G1801050","2005","Monroe, IN","Indiana","180","Monroe","1050","0","0",125428
"G1801070","2005","Montgomery, IN","Indiana","180","Montgomery","1070","0","0",37852
"G1801090","2005","Morgan, IN","Indiana","180","Morgan","1090","0","0",69204
"G1801110","2005","Newton, IN","Indiana","180","Newton","1110","0","0",14205
"G1801130","2005","Noble, IN","Indiana","180","Noble","1130","0","0",47304
"G1801150","2005","Ohio, IN","Indiana","180","Ohio","1150","0","0",5852
"G1801170","2005","Orange, IN","Indiana","180","Orange","1170","0","0",19581
"G1801190","2005","Owen, IN","Indiana","180","Owen","1190","0","0",22383
"G1801210","2005","Parke, IN","Indiana","180","Parke","1210","0","0",17227
"G1801230","2005","Perry, IN","Indiana","180","Perry","1230","0","0",18940
"G1801250","2005","Pike, IN","Indiana","180","Pike","1250","0","0",12546
"G1801270","2005","Porter, IN","Indiana","180","Porter","1270","0","0",155740
"G1801290","2005","Posey, IN","Indiana","180","Posey","1290","0","0",26520
"G1801310","2005","Pulaski, IN","Indiana","180","Pulaski","1310","0","0",13791
"G1801330","2005","Putnam, IN","Indiana","180","Putnam","1330","0","0",36916
"G1801350","2005","Randolph, IN","Indiana","180","Randolph","1350","0","0",26246
"G1801370","2005","Ripley, IN","Indiana","180","Ripley","1370","0","0",27308
"G1801390","2005","Rush, IN","Indiana","180","Rush","1390","0","0",17675
"G1801410","2005","St. Joseph, IN","Indiana","180","St Joseph","1410","0","0",264927
"G1801430","2005","Scott, IN","Indiana","180","Scott","1430","0","0",23620
"G1801450","2005","Shelby, IN","Indiana","180","Shelby","1450","0","0",43502
"G1801470","2005","Spencer, IN","Indiana","180","Spencer","1470","0","0",20306
"G1801490","2005","Starke, IN","Indiana","180","Starke","1490","0","0",23424
"G1801510","2005","Steuben, IN","Indiana","180","Steuben","1510","0","0",33563
"G1801530","2005","Sullivan, IN","Indiana","180","Sullivan","1530","0","0",21539
"G1801550","2005","Switzerland, IN","Indiana","180","Switzerland","1550","0","0",9686
"G1801570","2005","Tippecanoe, IN","Indiana","180","Tippecanoe","1570","0","0",157286
"G1801590","2005","Tipton, IN","Indiana","180","Tipton","1590","0","0",16250
"G1801610","2005","Union, IN","Indiana","180","Union","1610","0","0",7130
"G1801630","2005","Vanderburgh, IN","Indiana","180","Vanderburgh","1630","0","0",173315
"G1801650","2005","Vermillion, IN","Indiana","180","Vermillion","1650","0","0",16463
"G1801670","2005","Vigo, IN","Indiana","180","Vigo","1670","0","0",104562
"G1801690","2005","Wabash, IN","Indiana","180","Wabash","1690","0","0",33530
"G1801710","2005","Warren, IN","Indiana","180","Warren","1710","0","0",8626
"G1801730","2005","Warrick, IN","Indiana","180","Warrick","1730","0","0",55659
"G1801750","2005","Washington, IN","Indiana","180","Washington","1750","0","0",27632
"G1801770","2005","Wayne, IN","Indiana","180","Wayne","1770","0","0",68894
"G1801790","2005","Wells, IN","Indiana","180","Wells","1790","0","0",27779
"G1801810","2005","White, IN","Indiana","180","White","1810","0","0",24128
"G1801830","2005","Whitley, IN","Indiana","180","Whitley","1830","0","0",32016
"G1900010","2005","Adair, IA","Iowa","190","Adair","0010","0","0",7731
"G1900030","2005","Adams, IA","Iowa","190","Adams","0030","0","0",4166
"G1900050","2005","Allamakee, IA","Iowa","190","Allamakee","0050","0","0",14522
"G1900070","2005","Appanoose, IA","Iowa","190","Appanoose","0070","0","0",13339
"G1900090","2005","Audubon, IA","Iowa","190","Audubon","0090","0","0",6256
"G1900110","2005","Benton, IA","Iowa","190","Benton","0110","0","0",26650
"G1900130","2005","Black Hawk, IA","Iowa","190","Black Hawk","0130","0","0",126776
"G1900150","2005","Boone, IA","Iowa","190","Boone","0150","0","0",26357
"G1900170","2005","Bremer, IA","Iowa","190","Bremer","0170","0","0",23442
"G1900190","2005","Buchanan, IA","Iowa","190","Buchanan","0190","0","0",20774
"G1900210","2005","Buena Vista, IA","Iowa","190","Buena Vista","0210","0","0",19789
"G1900230","2005","Butler, IA","Iowa","190","Butler","0230","0","0",14733
"G1900250","2005","Calhoun, IA","Iowa","190","Calhoun","0250","0","0",10261
"G1900270","2005","Carroll, IA","Iowa","190","Carroll","0270","0","0",20937
"G1900290","2005","Cass, IA","Iowa","190","Cass","0290","0","0",13929
"G1900310","2005","Cedar, IA","Iowa","190","Cedar","0310","0","0",17960
"G1900330","2005","Cerro Gordo, IA","Iowa","190","Cerro Gordo","0330","0","0",44373
"G1900350","2005","Cherokee, IA","Iowa","190","Cherokee","0350","0","0",12042
"G1900370","2005","Chickasaw, IA","Iowa","190","Chickasaw","0370","0","0",12292
"G1900390","2005","Clarke, IA","Iowa","190","Clarke","0390","0","0",9094
"G1900410","2005","Clay, IA","Iowa","190","Clay","0410","0","0",16790
"G1900430","2005","Clayton, IA","Iowa","190","Clayton","0430","0","0",17892
"G1900450","2005","Clinton, IA","Iowa","190","Clinton","0450","0","0",49304
"G1900470","2005","Crawford, IA","Iowa","190","Crawford","0470","0","0",16605
"G1900490","2005","Dallas, IA","Iowa","190","Dallas","0490","0","0",51839
"G1900510","2005","Davis, IA","Iowa","190","Davis","0510","0","0",8517
"G1900530","2005","Decatur, IA","Iowa","190","Decatur","0530","0","0",8480
"G1900550","2005","Delaware, IA","Iowa","190","Delaware","0550","0","0",17636
"G1900570","2005","Des Moines, IA","Iowa","190","Des Moines","0570","0","0",40668
"G1900590","2005","Dickinson, IA","Iowa","190","Dickinson","0590","0","0",16619
"G1900610","2005","Dubuque, IA","Iowa","190","Dubuque","0610","0","0",91032
"G1900630","2005","Emmet, IA","Iowa","190","Emmet","0630","0","0",10482
"G1900650","2005","Fayette, IA","Iowa","190","Fayette","0650","0","0",20973
"G1900670","2005","Floyd, IA","Iowa","190","Floyd","0670","0","0",16326
"G1900690","2005","Franklin, IA","Iowa","190","Franklin","0690","0","0",10646
"G1900710","2005","Fremont, IA","Iowa","190","Fremont","0710","0","0",7580
"G1900730","2005","Greene, IA","Iowa","190","Greene","0730","0","0",9806
"G1900750","2005","Grundy, IA","Iowa","190","Grundy","0750","0","0",12250
"G1900770","2005","Guthrie, IA","Iowa","190","Guthrie","0770","0","0",11229
"G1900790","2005","Hamilton, IA","Iowa","190","Hamilton","0790","0","0",15952
"G1900810","2005","Hancock, IA","Iowa","190","Hancock","0810","0","0",11632
"G1900830","2005","Hardin, IA","Iowa","190","Hardin","0830","0","0",17797
"G1900850","2005","Harrison, IA","Iowa","190","Harrison","0850","0","0",15544
"G1900870","2005","Henry, IA","Iowa","190","Henry","0870","0","0",20180
"G1900890","2005","Howard, IA","Iowa","190","Howard","0890","0","0",9638
"G1900910","2005","Humboldt, IA","Iowa","190","Humboldt","0910","0","0",9828
"G1900930","2005","Ida, IA","Iowa","190","Ida","0930","0","0",7176
"G1900950","2005","Iowa, IA","Iowa","190","Iowa","0950","0","0",15941
"G1900970","2005","Jackson, IA","Iowa","190","Jackson","0970","0","0",20071
"G1900990","2005","Jasper, IA","Iowa","190","Jasper","0990","0","0",37061
"G1901010","2005","Jefferson, IA","Iowa","190","Jefferson","1010","0","0",15583
"G1901030","2005","Johnson, IA","Iowa","190","Johnson","1030","0","0",121485
"G1901050","2005","Jones, IA","Iowa","190","Jones","1050","0","0",20329
"G1901070","2005","Keokuk, IA","Iowa","190","Keokuk","1070","0","0",10912
"G1901090","2005","Kossuth, IA","Iowa","190","Kossuth","1090","0","0",15961
"G1901110","2005","Lee, IA","Iowa","190","Lee","1110","0","0",36151
"G1901130","2005","Linn, IA","Iowa","190","Linn","1130","0","0",200338
"G1901150","2005","Louisa, IA","Iowa","190","Louisa","1150","0","0",11799
"G1901170","2005","Lucas, IA","Iowa","190","Lucas","1170","0","0",9598
"G1901190","2005","Lyon, IA","Iowa","190","Lyon","1190","0","0",11479
"G1901210","2005","Madison, IA","Iowa","190","Madison","1210","0","0",14884
"G1901230","2005","Mahaska, IA","Iowa","190","Mahaska","1230","0","0",22257
"G1901250","2005","Marion, IA","Iowa","190","Marion","1250","0","0",32339
"G1901270","2005","Marshall, IA","Iowa","190","Marshall","1270","0","0",39136
"G1901290","2005","Mills, IA","Iowa","190","Mills","1290","0","0",14875
"G1901310","2005","Mitchell, IA","Iowa","190","Mitchell","1310","0","0",10797
"G1901330","2005","Monona, IA","Iowa","190","Monona","1330","0","0",9357
"G1901350","2005","Monroe, IA","Iowa","190","Monroe","1350","0","0",7728
"G1901370","2005","Montgomery, IA","Iowa","190","Montgomery","1370","0","0",11191
"G1901390","2005","Muscatine, IA","Iowa","190","Muscatine","1390","0","0",42029
"G1901410","2005","O'Brien, IA","Iowa","190","O Brien","1410","0","0",14269
"G1901430","2005","Osceola, IA","Iowa","190","Osceola","1430","0","0",6636
"G1901450","2005","Page, IA","Iowa","190","Page","1450","0","0",16019
"G1901470","2005","Palo Alto, IA","Iowa","190","Palo Alto","1470","0","0",9595
"G1901490","2005","Plymouth, IA","Iowa","190","Plymouth","1490","0","0",24594
"G1901510","2005","Pocahontas, IA","Iowa","190","Pocahontas","1510","0","0",7815
"G1901530","2005","Polk, IA","Iowa","190","Polk","1530","0","0",403490
"G1901550","2005","Pottawattamie, IA","Iowa","190","Pottawattamie","1550","0","0",89060
"G1901570","2005","Poweshiek, IA","Iowa","190","Poweshiek","1570","0","0",18662
"G1901590","2005","Ringgold, IA","Iowa","190","Ringgold","1590","0","0",5198
"G1901610","2005","Sac, IA","Iowa","190","Sac","1610","0","0",10553
"G1901630","2005","Scott, IA","Iowa","190","Scott","1630","0","0",160218
"G1901650","2005","Shelby, IA","Iowa","190","Shelby","1650","0","0",12431
"G1901670","2005","Sioux, IA","Iowa","190","Sioux","1670","0","0",31929
"G1901690","2005","Story, IA","Iowa","190","Story","1690","0","0",82102
"G1901710","2005","Tama, IA","Iowa","190","Tama","1710","0","0",17933
"G1901730","2005","Taylor, IA","Iowa","190","Taylor","1730","0","0",6549
"G1901750","2005","Union, IA","Iowa","190","Union","1750","0","0",11960
"G1901770","2005","Van Buren, IA","Iowa","190","Van Buren","1770","0","0",7632
"G1901790","2005","Wapello, IA","Iowa","190","Wapello","1790","0","0",35816
"G1901810","2005","Warren, IA","Iowa","190","Warren","1810","0","0",42998
"G1901830","2005","Washington, IA","Iowa","190","Washington","1830","0","0",21072
"G1901850","2005","Wayne, IA","Iowa","190","Wayne","1850","0","0",6438
"G1901870","2005","Webster, IA","Iowa","190","Webster","1870","0","0",38618
"G1901890","2005","Winnebago, IA","Iowa","190","Winnebago","1890","0","0",11215
"G1901910","2005","Winneshiek, IA","Iowa","190","Winneshiek","1910","0","0",20908
"G1901930","2005","Woodbury, IA","Iowa","190","Woodbury","1930","0","0",101604
"G1901950","2005","Worth, IA","Iowa","190","Worth","1950","0","0",7729
"G1901970","2005","Wright, IA","Iowa","190","Wright","1970","0","0",13399
"G2000010","2005","Allen, KS","Kansas","200","Allen","0010","0","0",13644
"G2000030","2005","Anderson, KS","Kansas","200","Anderson","0030","0","0",7963
"G2000050","2005","Atchison, KS","Kansas","200","Atchison","0050","0","0",16607
"G2000070","2005","Barber, KS","Kansas","200","Barber","0070","0","0",4838
"G2000090","2005","Barton, KS","Kansas","200","Barton","0090","0","0",27901
"G2000110","2005","Bourbon, KS","Kansas","200","Bourbon","0110","0","0",14866
"G2000130","2005","Brown, KS","Kansas","200","Brown","0130","0","0",10105
"G2000150","2005","Butler, KS","Kansas","200","Butler","0150","0","0",61664
"G2000170","2005","Chase, KS","Kansas","200","Chase","0170","0","0",2987
"G2000190","2005","Chautauqua, KS","Kansas","200","Chautauqua","0190","0","0",4004
"G2000210","2005","Cherokee, KS","Kansas","200","Cherokee","0210","0","0",21411
"G2000230","2005","Cheyenne, KS","Kansas","200","Cheyenne","0230","0","0",2863
"G2000250","2005","Clark, KS","Kansas","200","Clark","0250","0","0",2204
"G2000270","2005","Clay, KS","Kansas","200","Clay","0270","0","0",8559
"G2000290","2005","Cloud, KS","Kansas","200","Cloud","0290","0","0",9596
"G2000310","2005","Coffey, KS","Kansas","200","Coffey","0310","0","0",8522
"G2000330","2005","Comanche, KS","Kansas","200","Comanche","0330","0","0",1925
"G2000350","2005","Cowley, KS","Kansas","200","Cowley","0350","0","0",34508
"G2000370","2005","Crawford, KS","Kansas","200","Crawford","0370","0","0",38568
"G2000390","2005","Decatur, KS","Kansas","200","Decatur","0390","0","0",3068
"G2000410","2005","Dickinson, KS","Kansas","200","Dickinson","0410","0","0",18902
"G2000430","2005","Doniphan, KS","Kansas","200","Doniphan","0430","0","0",7728
"G2000450","2005","Douglas, KS","Kansas","200","Douglas","0450","0","0",111519
"G2000470","2005","Edwards, KS","Kansas","200","Edwards","0470","0","0",3251
"G2000490","2005","Elk, KS","Kansas","200","Elk","0490","0","0",3084
"G2000510","2005","Ellis, KS","Kansas","200","Ellis","0510","0","0",27135
"G2000530","2005","Ellsworth, KS","Kansas","200","Ellsworth","0530","0","0",6264
"G2000550","2005","Finney, KS","Kansas","200","Finney","0550","0","0",38651
"G2000570","2005","Ford, KS","Kansas","200","Ford","0570","0","0",33071
"G2000590","2005","Franklin, KS","Kansas","200","Franklin","0590","0","0",26007
"G2000610","2005","Geary, KS","Kansas","200","Geary","0610","0","0",25353
"G2000630","2005","Gove, KS","Kansas","200","Gove","0630","0","0",2728
"G2000650","2005","Graham, KS","Kansas","200","Graham","0650","0","0",2663
"G2000670","2005","Grant, KS","Kansas","200","Grant","0670","0","0",7480
"G2000690","2005","Gray, KS","Kansas","200","Gray","0690","0","0",5850
"G2000710","2005","Greeley, KS","Kansas","200","Greeley","0710","0","0",1327
"G2000730","2005","Greenwood, KS","Kansas","200","Greenwood","0730","0","0",7239
"G2000750","2005","Hamilton, KS","Kansas","200","Hamilton","0750","0","0",2580
"G2000770","2005","Harper, KS","Kansas","200","Harper","0770","0","0",5977
"G2000790","2005","Harvey, KS","Kansas","200","Harvey","0790","0","0",33382
"G2000810","2005","Haskell, KS","Kansas","200","Haskell","0810","0","0",4151
"G2000830","2005","Hodgeman, KS","Kansas","200","Hodgeman","0830","0","0",2030
"G2000850","2005","Jackson, KS","Kansas","200","Jackson","0850","0","0",13370
"G2000870","2005","Jefferson, KS","Kansas","200","Jefferson","0870","0","0",18663
"G2000890","2005","Jewell, KS","Kansas","200","Jewell","0890","0","0",3263
"G2000910","2005","Johnson, KS","Kansas","200","Johnson","0910","0","0",506299
"G2000930","2005","Kearny, KS","Kansas","200","Kearny","0930","0","0",4289
"G2000950","2005","Kingman, KS","Kansas","200","Kingman","0950","0","0",8075
"G2000970","2005","Kiowa, KS","Kansas","200","Kiowa","0970","0","0",2988
"G2000990","2005","Labette, KS","Kansas","200","Labette","0990","0","0",21957
"G2001010","2005","Lane, KS","Kansas","200","Lane","1010","0","0",1832
"G2001030","2005","Leavenworth, KS","Kansas","200","Leavenworth","1030","0","0",71816
"G2001050","2005","Lincoln, KS","Kansas","200","Lincoln","1050","0","0",3371
"G2001070","2005","Linn, KS","Kansas","200","Linn","1070","0","0",9851
"G2001090","2005","Logan, KS","Kansas","200","Logan","1090","0","0",2752
"G2001110","2005","Lyon, KS","Kansas","200","Lyon","1110","0","0",35881
"G2001130","2005","McPherson, KS","Kansas","200","McPherson","1130","0","0",29261
"G2001150","2005","Marion, KS","Kansas","200","Marion","1150","0","0",12638
"G2001170","2005","Marshall, KS","Kansas","200","Marshall","1170","0","0",10274
"G2001190","2005","Meade, KS","Kansas","200","Meade","1190","0","0",4502
"G2001210","2005","Miami, KS","Kansas","200","Miami","1210","0","0",29944
"G2001230","2005","Mitchell, KS","Kansas","200","Mitchell","1230","0","0",6397
"G2001250","2005","Montgomery, KS","Kansas","200","Montgomery","1250","0","0",34274
"G2001270","2005","Morris, KS","Kansas","200","Morris","1270","0","0",5953
"G2001290","2005","Morton, KS","Kansas","200","Morton","1290","0","0",3178
